"CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name","UniqueID"
0.0212034682798461,0.0332004660438169,0.0205981599491147,0.024264135808921,0.0230898289802062,0.0187436252813391,0.00965992193022305,0.0166477832157804,0.00722542444899131,0.0244779712941317,0.0282181283784881,0.948752661143855,1.58899965771296,1.57879385934023,1.17797589050976,1.42384890796591,0.0512106195876229,8.72692695706034,"Group001Sample0001","run7","BIOFAC_270"
0.0204587553111931,0.0299072287628261,0.0212575118694351,0.0241946353185881,0.0195809933839294,0.036006928785847,0.00985041666470857,0.017831555055383,0.00775206094595779,0.0233893841853114,0.0534393562277007,0.944942646208443,1.76691654627423,1.69583242165738,1.1381687314674,1.26620309462779,0.0466647044733057,8.02696618259051,"Group001Sample0002","run7","BIOFAC_271"
0.0208538877950842,0.032860558535722,0.0210477761464607,0.0234233508119192,0.019403741440047,0.0261583193695108,0.00965181752696635,0.0170145447210659,0.00726246361285029,0.0228225909723786,0.0325918281308681,0.971115435482096,1.77217148926387,1.60278073762688,1.11286582719847,1.28903491891831,0.0470605296034423,7.97972608821307,"Group001Sample0003","run7","BIOFAC_272"
0.0202795974437801,0.0343156941391866,0.0201466148873131,0.023282035466157,0.0171767721820936,0.0260866424874985,0.00961694025009093,0.0158298013528035,0.00756159161526347,0.0220192560101335,0.0339273060704034,0.945841726424443,1.59926998323192,1.64794197476393,1.15563014413992,1.1846226321684,0.0453720427260064,7.86154288799267,"Group001Sample0004","run7","BIOFAC_273"
0.0191267780180114,0.0305339541544862,0.0184171256156204,0.0220330421807271,0.0158287575786152,0.0142268281860305,0.00910857597813705,0.0158007564834339,0.00681391235568224,0.0209580445911182,0.0604074584805416,0.920871119345699,1.7692507657222,1.56243418159084,1.19633446828641,1.12650086912405,0.0443582385209908,7.49198669498138,"Group001Sample0005","run7","BIOFAC_274"
0.0199552371113002,0.0326866835238255,0.0203191579424254,0.0240476321937179,0.0190598820590248,0.0310551997483079,0.0100944151283602,0.0160103727389624,0.00803563855435405,0.0220211696156759,0.0588639357244416,0.949875284817279,1.66533705230254,1.6848251638549,1.18349551009236,1.31858335020342,0.0483790957704414,8.24913116293609,"Group001Sample0006","run7","BIOFAC_275"
0.0191031171350446,0.0344292127777783,0.0194478767662627,0.0228562326069446,0.0171600053928773,0.0243874822103274,0.00949861630127938,0.0161268853835626,0.0069614029820523,0.0209783993765632,0.0104356936228124,0.922457015568823,1.69037442786132,1.64046679142195,1.17525593573251,1.24033788249187,0.0474818714630685,7.81329232990034,"Group001Sample0007","run7","BIOFAC_276"
0.0183962094115575,0.0330358030571871,0.0186448104277275,0.0217375343391228,0.0177696397667472,0.0474380224730286,0.00915726236858992,0.0157575203005767,0.00688218753734963,0.0223558067675156,0.0425637350858942,0.923460753250833,1.82542843560779,1.70785934217286,1.16587585716592,1.16273912714288,0.0466970872381592,7.14297749809801,"Group001Sample0008","run7","BIOFAC_277"
0.0202811196673204,0.0363572165402202,0.0196848515356635,0.0239247892232669,0.0227498928376924,0.00971549841723913,0.0102499250549402,0.0164080692433721,0.0080188216422646,0.0235243893394915,0.0607522821195466,0.939612184598336,1.76772743096846,1.59750033660248,1.2153908897876,1.3186934700846,0.0486118659965191,8.29765915459161,"Group001Sample0009","run7","BIOFAC_278"
0.0205547371689411,0.0378129239022365,0.019901058378023,0.0232977733454495,0.0214612383267706,0.0218557833953178,0.00896421995639872,0.0165692555591565,0.00733433997959426,0.0236442032386021,0,0.833211042223297,1.67651845997141,1.67356763509494,1.17068011675085,1.33886277877306,0.0478408450413379,8.93201447683172,"Group001Sample0010","run7","BIOFAC_279"
0.0189775712583782,0.0321177839724005,0.0195681993190022,0.0224845289256509,0.0211346854179109,0.0615938983180545,0.00878513430761925,0.015762211774761,0.0066075241118069,0.0207767398221736,0,0.914245838660924,1.47910350783458,1.55920475417439,1.14903413232391,1.29514315828327,0.0505484232602745,7.74748483409004,"Group002Sample0001","run7","BIOFAC_280"
0.0200765692600657,0.0303532996962614,0.0194149242625786,0.0230539796390811,0.0196679686385661,0.0325542550574419,0.00928826311642007,0.0162618384654149,0.00714882518110638,0.0222641866052547,0,0.904202354258461,1.63873596591564,1.54834647883179,1.18743598106724,1.33363262836501,0.0512145156270127,7.78994031844289,"Group002Sample0002","run7","BIOFAC_281"
0.0215621734398144,0.0485144096054661,0.0220647611026956,0.0264268459738958,0.0349091708151064,0.0652444936306805,0.00931940971480857,0.0173924240548743,0.00745920699589392,0.0224234672367867,0.0138762107315892,0.896657875075254,1.13584801020018,1.53119423475662,1.19769463403197,2.02856211392106,0.0692706486398206,10.0619184124409,"Group002Sample0003","run7","BIOFAC_282"
0.0190097075731214,0.0302571758855651,0.0197494246743096,0.0221187383423652,0.0201320257503135,0.0384702101522099,0.00896933577980111,0.0159147425081319,0.00697285853745361,0.0206147448226844,0,0.902069573798907,1.34677107137277,1.60455906177337,1.11996874375473,1.32913032610069,0.0531657634346657,7.51360188546716,"Group002Sample0004","run7","BIOFAC_283"
0.0198274930007267,0.0325181079842894,0.0199638700038792,0.0228306912241568,0.0211806980398794,0.0238465542931802,0.00897230240496517,0.0155574076165599,0.00692351714991543,0.0209262938011785,0.00608458835154425,0.878688803250922,1.58720795330762,1.59959646687444,1.14360047524456,1.28823404037573,0.0492758725297728,8.0756995164145,"Group002Sample0005","run7","BIOFAC_284"
0.0210935232054849,0.0341959279569947,0.0199513915255648,0.0234078410273009,0.0216755404513434,0.0233490623081781,0.00928269610117588,0.0156091025437315,0.00729611297299425,0.0216162923337588,0.0669681949224555,0.883633457825413,1.56202411600932,1.60336821508836,1.17324353027242,1.41599881966411,0.0521048512297052,8.30650689245036,"Group002Sample0006","run7","BIOFAC_285"
0.0202921675421813,0.0342222921960745,0.0197644054889654,0.0236563524608552,0.0192065840009722,0.0218795803626977,0.0096578174724696,0.0157753795088446,0.00706661408358728,0.0213498071023353,0.0117239339696235,0.908411480727177,1.65974761110707,1.60326790074567,1.19691697653454,1.27544330830368,0.0496960827701646,7.54870960013127,"Group002Sample0007","run7","BIOFAC_286"
0.0203624684550751,0.0303147124254255,0.01999857963729,0.0231040145712801,0.0217936485027373,0.0406197246361676,0.00945817992565444,0.0162087232766413,0.00729020773826804,0.0218777159536413,0.0547914410166789,0.904057896125711,1.59959273445653,1.64699132080079,1.15528277459263,1.37524366055847,0.0512812960926166,8.45773996712861,"Group002Sample0008","run7","BIOFAC_287"
0.0202947792895137,0.0554191746110199,0.0200695571863139,0.0240930089952695,0.0245164844017663,0.0713953411690719,0.00919001365356612,0.0165710942106978,0.00676541192746362,0.0224922650746258,0.0390334823047756,0.895172976020324,1.20400473827652,1.69118420627888,1.2004753653309,1.80662646120528,0.0629038434139129,9.86343006226166,"Group002Sample0009","run7","BIOFAC_288"
0.0196901114230479,0.0320286082632774,0.0192568556094631,0.0235077282459822,0.0176673279650883,0.0186278420206469,0.00965646205730755,0.0159655742033354,0.00720772755783299,0.0229118425039312,0.0153551678614072,0.888677895835334,1.58406227516118,1.56914334760333,1.2207459370693,1.24936777840061,0.0485770319729496,7.53153942956224,"Group002Sample0010","run7","BIOFAC_289"
0.00783239268906689,0.0311166975395464,0.00721624505670065,0.00829930138675892,0.0124540559519085,0.0304090026348407,0.00314781494079785,0.00623443542898198,0.00258136591109012,0.00744965933666716,0.0173337406101352,0.879827760784606,1.17532617080048,1.51680726488356,1.15008585788707,0.872377743324673,0.0778789478812068,4.38709414180669,"Group003Sample0001","run7","BIOFAC_290"
0.00723420513908582,0.012893116331826,0.00738084170350827,0.00835359668063685,0.00316793621399002,0.0267433383724904,0.00398918740794393,0.00626569485974421,0.00259541627052881,0.0073120006943575,0.00648228966721672,0.857843087669435,1.99672022064249,1.47361599944425,1.13179458606546,0.359097552438424,0.0360393018475702,3.12729446898254,"Group003Sample0002","run7","BIOFAC_291"
0.0077088887248409,0.0155166784150351,0.00743637873360581,0.00796346459279257,0.00831368133106451,0.00757046561440147,0.00378587230560589,0.00631784365641066,0.0026561313455088,0.00780873784848812,0.018909886415282,0.826975829764623,1.74585872452518,1.47696212471107,1.07087937261786,0.4964524893533,0.0486477674984958,3.19289334955684,"Group003Sample0003","run7","BIOFAC_292"
0.00695950321697355,0.0140002819420312,0.00730868883886162,0.00816964036290046,0.00475727520763539,0.0176438107991489,0.00392072218349954,0.00628643293137021,0.0028814471513628,0.00964396424663058,0.00560246961694079,0.881079016253824,2.29527580050599,1.58156881472317,1.11779835522084,0.366403134041415,0.0357807702363489,3.21264866971568,"Group003Sample0004","run7","BIOFAC_293"
0.00671477190299972,0.0150340735801555,0.00722127845066779,0.00840153228930522,0.0145865783149006,0.00753620298864647,0.00317110545358127,0.00637941659449275,0.00210575305627656,0.007217313670341,0.00642357001942789,0.863360277616988,1.26623253894893,1.8079096647732,1.16344112011472,0.788837076156272,0.0784458155640575,3.49669478081029,"Group003Sample0005","run7","BIOFAC_294"
0.00717323432581258,0.0175095248920228,0.00692796262411465,0.00947719077758376,0.0187216287406539,0.0385976581283775,0.00365129502085614,0.00629922355534048,0.00299203088001303,0.00830459463369941,0.014816885281443,0.880597601182298,1.07863864896661,1.45012854657199,1.3679621689349,0.955725370271146,0.088756522151965,3.89000554579447,"Group003Sample0006","run7","BIOFAC_295"
0.00658589624555143,0.0112580083946202,0.0066116697412995,0.00842872628486553,0.0120607783477824,0,0.00282975279188547,0.00591412657060846,0.00245088896108088,0.00629753449179678,0.00645367963957362,0.914354559380978,1.30293703872563,1.42776890442852,1.27482566653562,0.644802379440948,0.0663176805539871,3.11739154624634,"Group003Sample0007","run7","BIOFAC_296"
0.00615115257347133,0.0113110374981246,0.00580060461664143,0.00930805040039766,0.0121183486105814,0.0056164260500156,0.0030802021552122,0.00521532003148542,0.00224217966308319,0.006536046663937,0.00751768150241916,0.844251750513563,1.19127917978662,1.33361226335045,1.60466899841677,0.606430317243649,0.0650268051972616,3.11367530844931,"Group003Sample0008","run7","BIOFAC_297"
0.00704437468856254,0.0113814651627663,0.00713408789456102,0.0086096047567737,0.0109668234062288,0.0196558508593249,0.00361215206564991,0.0060567576979797,0.00251899923705506,0.00864624566937351,0.000396725470739845,0.868674544897953,1.38791026747947,1.48804830162327,1.20682628025057,0.627643585777616,0.0626553570665513,3.25288525097268,"Group003Sample0009","run7","BIOFAC_298"
0.00707648622276921,0.0165736935731306,0.00701515593846812,0.00982196704432803,0.0186355240453515,0.0193724313821585,0.00335937798030461,0.0066428657367883,0.00249963951735277,0.00791538489635972,0.0220332430899133,0.866832836276073,1.02770821224375,1.54347301237806,1.40010673041045,0.970206130743831,0.0906796605875886,3.98359407155902,"Group003Sample0010","run7","BIOFAC_299"
0.00918688182488256,0.0156714874797628,0.00930470239452968,0.0081061035495603,0.00614226642759287,0.0314693325962564,0.00441391004393038,0.00722908987674539,0.00299718654220196,0.0113434416793186,0.0203959369224175,0.882051187522453,1.91871026233737,1.53575484606924,0.871183537726682,0.459458039418025,0.0395618310904996,3.37373172982105,"Group004Sample0001","run7","BIOFAC_300"
0.00830980389412483,0.0118349907241659,0.00732015299252794,0.00835693004510657,0.00581827785088182,0.0278976732349787,0.00392816209778915,0.00660646125072573,0.0025120471591396,0.0100171890994727,0.00732862758433402,0.862463335000983,2.1747575488522,1.61318340468168,1.14163324914615,0.398254578267881,0.0397480530537274,2.86690664712319,"Group004Sample0002","run7","BIOFAC_301"
